speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels
9765;telugu11 random gain;telugu11 random gain;hyderabad, india;telugu;hindi urdu spanish;26;male;6;academic;usa;4;47
9766;telugu12;telugu12;edison, new jersey, usa;telugu;hindi;18;female;3;naturalistic;usa;18;47
9767;telugu12 white noise;telugu12 white noise;edison, new jersey, usa;telugu;hindi;18;female;3;naturalistic;usa;18;47
9768;telugu12 time stretch;telugu12 time stretch;edison, new jersey, usa;telugu;hindi;18;female;3;naturalistic;usa;18;47
9769;telugu12 pitch scale;telugu12 pitch scale;edison, new jersey, usa;telugu;hindi;18;female;3;naturalistic;usa;18;47
9770;telugu12 random gain;telugu12 random gain;edison, new jersey, usa;telugu;hindi;18;female;3;naturalistic;usa;18;47
9771;telugu13;telugu13;hyderabad, india;telugu;hindi;25;male;5;academic;usa;4;47
9772;telugu13 white noise;telugu13 white noise;hyderabad, india;telugu;hindi;25;male;5;academic;usa;4;47
9773;telugu13 time stretch;telugu13 time stretch;hyderabad, india;telugu;hindi;25;male;5;academic;usa;4;47
9774;telugu13 pitch scale;telugu13 pitch scale;hyderabad, india;telugu;hindi;25;male;5;academic;usa;4;47
9775;telugu13 random gain;telugu13 random gain;hyderabad, india;telugu;hindi;25;male;5;academic;usa;4;47
9776;telugu14;telugu14;tenali, india;telugu;hindi;19;female;17;academic;usa;2;47
9777;telugu14 white noise;telugu14 white noise;tenali, india;telugu;hindi;19;female;17;academic;usa;2;47
9778;telugu14 time stretch;telugu14 time stretch;tenali, india;telugu;hindi;19;female;17;academic;usa;2;47
9779;telugu14 pitch scale;telugu14 pitch scale;tenali, india;telugu;hindi;19;female;17;academic;usa;2;47
9780;telugu14 random gain;telugu14 random gain;tenali, india;telugu;hindi;19;female;17;academic;usa;2;47
9781;telugu15;telugu15;vishakhapatnam, andhra pradesh, india;telugu;none;22;female;5;academic;usa;0.3;47
9782;telugu15 white noise;telugu15 white noise;vishakhapatnam, andhra pradesh, india;telugu;none;22;female;5;academic;usa;0.3;47
9783;telugu15 time stretch;telugu15 time stretch;vishakhapatnam, andhra pradesh, india;telugu;none;22;female;5;academic;usa;0.3;47
9784;telugu15 pitch scale;telugu15 pitch scale;vishakhapatnam, andhra pradesh, india;telugu;none;22;female;5;academic;usa;0.3;47
9785;telugu15 random gain;telugu15 random gain;vishakhapatnam, andhra pradesh, india;telugu;none;22;female;5;academic;usa;0.3;47
9786;thai5;thai5;bangkok, thailand;thai;german chinese;25;male;10;academic;;0;48
9787;thai5 white noise;thai5 white noise;bangkok, thailand;thai;german chinese;25;male;10;academic;;0;48
9788;thai5 time stretch;thai5 time stretch;bangkok, thailand;thai;german chinese;25;male;10;academic;;0;48
9789;thai5 pitch scale;thai5 pitch scale;bangkok, thailand;thai;german chinese;25;male;10;academic;;0;48
9790;thai5 random gain;thai5 random gain;bangkok, thailand;thai;german chinese;25;male;10;academic;;0;48
9791;thai6;thai6;sukhothai, thailand;thai;mandarin;27;male;11;academic;usa;1;48
9792;thai6 white noise;thai6 white noise;sukhothai, thailand;thai;mandarin;27;male;11;academic;usa;1;48
9793;thai6 time stretch;thai6 time stretch;sukhothai, thailand;thai;mandarin;27;male;11;academic;usa;1;48
9794;thai6 pitch scale;thai6 pitch scale;sukhothai, thailand;thai;mandarin;27;male;11;academic;usa;1;48
9795;thai6 random gain;thai6 random gain;sukhothai, thailand;thai;mandarin;27;male;11;academic;usa;1;48
9796;thai7;thai7;phrae, thailand;thai;french;26;female;10;academic;usa;2.8;48
9797;thai7 white noise;thai7 white noise;phrae, thailand;thai;french;26;female;10;academic;usa;2.8;48
9798;thai7 time stretch;thai7 time stretch;phrae, thailand;thai;french;26;female;10;academic;usa;2.8;48
9799;thai7 pitch scale;thai7 pitch scale;phrae, thailand;thai;french;26;female;10;academic;usa;2.8;48
9800;thai7 random gain;thai7 random gain;phrae, thailand;thai;french;26;female;10;academic;usa;2.8;48
9801;thai8;thai8;bangkok, thailand;thai;none;37;male;25;academic;usa;4;48
9802;thai8 white noise;thai8 white noise;bangkok, thailand;thai;none;37;male;25;academic;usa;4;48
9803;thai8 time stretch;thai8 time stretch;bangkok, thailand;thai;none;37;male;25;academic;usa;4;48
9804;thai8 pitch scale;thai8 pitch scale;bangkok, thailand;thai;none;37;male;25;academic;usa;4;48
9805;thai8 random gain;thai8 random gain;bangkok, thailand;thai;none;37;male;25;academic;usa;4;48
9806;thai9;thai9;bangkok, thailand;thai;none;18;female;6;academic;;0;48
9807;thai9 white noise;thai9 white noise;bangkok, thailand;thai;none;18;female;6;academic;;0;48
9808;thai9 time stretch;thai9 time stretch;bangkok, thailand;thai;none;18;female;6;academic;;0;48
9809;thai9 pitch scale;thai9 pitch scale;bangkok, thailand;thai;none;18;female;6;academic;;0;48
9810;thai9 random gain;thai9 random gain;bangkok, thailand;thai;none;18;female;6;academic;;0;48
9811;thai10;thai10;bangkok, thailand;thai;none;30;male;6;naturalistic;usa;15;48
9812;thai10 white noise;thai10 white noise;bangkok, thailand;thai;none;30;male;6;naturalistic;usa;15;48
9813;thai10 time stretch;thai10 time stretch;bangkok, thailand;thai;none;30;male;6;naturalistic;usa;15;48
9814;thai10 pitch scale;thai10 pitch scale;bangkok, thailand;thai;none;30;male;6;naturalistic;usa;15;48
9815;thai10 random gain;thai10 random gain;bangkok, thailand;thai;none;30;male;6;naturalistic;usa;15;48
9816;thai11;thai11;bang na, thailand;thai;mandarin;18;male;13;naturalistic;;0;48
9817;thai11 white noise;thai11 white noise;bang na, thailand;thai;mandarin;18;male;13;naturalistic;;0;48
9818;thai11 time stretch;thai11 time stretch;bang na, thailand;thai;mandarin;18;male;13;naturalistic;;0;48
9819;thai11 pitch scale;thai11 pitch scale;bang na, thailand;thai;mandarin;18;male;13;naturalistic;;0;48
9820;thai11 random gain;thai11 random gain;bang na, thailand;thai;mandarin;18;male;13;naturalistic;;0;48
9821;thai12;thai12;bangkok, thailand;thai;japanese;33;male;8;academic;india, singapore;0.5;48
9822;thai12 white noise;thai12 white noise;bangkok, thailand;thai;japanese;33;male;8;academic;india, singapore;0.5;48
9823;thai12 time stretch;thai12 time stretch;bangkok, thailand;thai;japanese;33;male;8;academic;india, singapore;0.5;48
9824;thai12 pitch scale;thai12 pitch scale;bangkok, thailand;thai;japanese;33;male;8;academic;india, singapore;0.5;48
9825;thai12 random gain;thai12 random gain;bangkok, thailand;thai;japanese;33;male;8;academic;india, singapore;0.5;48
9826;thai13;thai13;nakhon si thammarat, thailand;thai;chinese;69;female;7;academic;usa;41;48
9827;thai13 white noise;thai13 white noise;nakhon si thammarat, thailand;thai;chinese;69;female;7;academic;usa;41;48
9828;thai13 time stretch;thai13 time stretch;nakhon si thammarat, thailand;thai;chinese;69;female;7;academic;usa;41;48
9829;thai13 pitch scale;thai13 pitch scale;nakhon si thammarat, thailand;thai;chinese;69;female;7;academic;usa;41;48
9830;thai13 random gain;thai13 random gain;nakhon si thammarat, thailand;thai;chinese;69;female;7;academic;usa;41;48
9831;thai14;thai14;bangkok, thailand;thai;none;39;female;10;academic;usa;10;48
9832;thai14 white noise;thai14 white noise;bangkok, thailand;thai;none;39;female;10;academic;usa;10;48
9833;thai14 time stretch;thai14 time stretch;bangkok, thailand;thai;none;39;female;10;academic;usa;10;48
9834;thai14 pitch scale;thai14 pitch scale;bangkok, thailand;thai;none;39;female;10;academic;usa;10;48
9835;thai14 random gain;thai14 random gain;bangkok, thailand;thai;none;39;female;10;academic;usa;10;48
9836;thai15;thai15;bangkok, thailand;thai;none;19;female;7;academic;usa;1.5;48
9837;thai15 white noise;thai15 white noise;bangkok, thailand;thai;none;19;female;7;academic;usa;1.5;48
9838;thai15 time stretch;thai15 time stretch;bangkok, thailand;thai;none;19;female;7;academic;usa;1.5;48
9839;thai15 pitch scale;thai15 pitch scale;bangkok, thailand;thai;none;19;female;7;academic;usa;1.5;48
9840;thai15 random gain;thai15 random gain;bangkok, thailand;thai;none;19;female;7;academic;usa;1.5;48
9841;thai16;thai16;bangkok, thailand;thai;lao;21;male;11;academic;usa;5;48
9842;thai16 white noise;thai16 white noise;bangkok, thailand;thai;lao;21;male;11;academic;usa;5;48
9843;thai16 time stretch;thai16 time stretch;bangkok, thailand;thai;lao;21;male;11;academic;usa;5;48
9844;thai16 pitch scale;thai16 pitch scale;bangkok, thailand;thai;lao;21;male;11;academic;usa;5;48
9845;thai16 random gain;thai16 random gain;bangkok, thailand;thai;lao;21;male;11;academic;usa;5;48
9846;thai17;thai17;nonthaburi, thailand;thai;german;39;female;10;academic;;0;48
9847;thai17 white noise;thai17 white noise;nonthaburi, thailand;thai;german;39;female;10;academic;;0;48
9848;thai17 time stretch;thai17 time stretch;nonthaburi, thailand;thai;german;39;female;10;academic;;0;48
9849;thai17 pitch scale;thai17 pitch scale;nonthaburi, thailand;thai;german;39;female;10;academic;;0;48
9850;thai17 random gain;thai17 random gain;nonthaburi, thailand;thai;german;39;female;10;academic;;0;48
9851;thai18;thai18;chiangrai, thailand;thai;mandarin;25;female;7;academic;usa;0.8;48
9852;thai18 white noise;thai18 white noise;chiangrai, thailand;thai;mandarin;25;female;7;academic;usa;0.8;48
9853;thai18 time stretch;thai18 time stretch;chiangrai, thailand;thai;mandarin;25;female;7;academic;usa;0.8;48
9854;thai18 pitch scale;thai18 pitch scale;chiangrai, thailand;thai;mandarin;25;female;7;academic;usa;0.8;48
9855;thai18 random gain;thai18 random gain;chiangrai, thailand;thai;mandarin;25;female;7;academic;usa;0.8;48
9856;thai19;thai19;mae suai, chiang rai, thailand;thai;none;26;female;7;academic;usa;0.5;48
9857;thai19 white noise;thai19 white noise;mae suai, chiang rai, thailand;thai;none;26;female;7;academic;usa;0.5;48
9858;thai19 time stretch;thai19 time stretch;mae suai, chiang rai, thailand;thai;none;26;female;7;academic;usa;0.5;48
9859;thai19 pitch scale;thai19 pitch scale;mae suai, chiang rai, thailand;thai;none;26;female;7;academic;usa;0.5;48
9860;thai19 random gain;thai19 random gain;mae suai, chiang rai, thailand;thai;none;26;female;7;academic;usa;0.5;48
9861;thai20;thai20;chiang mai, thailand;thai;mandarin japanese arabic;25;female;7;academic;usa;1;48
9862;thai20 white noise;thai20 white noise;chiang mai, thailand;thai;mandarin japanese arabic;25;female;7;academic;usa;1;48
9863;thai20 time stretch;thai20 time stretch;chiang mai, thailand;thai;mandarin japanese arabic;25;female;7;academic;usa;1;48
9864;thai20 pitch scale;thai20 pitch scale;chiang mai, thailand;thai;mandarin japanese arabic;25;female;7;academic;usa;1;48
9865;thai20 random gain;thai20 random gain;chiang mai, thailand;thai;mandarin japanese arabic;25;female;7;academic;usa;1;48
9866;thai21;thai21;bangkok, thailand;thai;none;42;female;31;academic;;0;48
9867;thai21 white noise;thai21 white noise;bangkok, thailand;thai;none;42;female;31;academic;;0;48
9868;thai21 time stretch;thai21 time stretch;bangkok, thailand;thai;none;42;female;31;academic;;0;48
9869;thai21 pitch scale;thai21 pitch scale;bangkok, thailand;thai;none;42;female;31;academic;;0;48
9870;thai21 random gain;thai21 random gain;bangkok, thailand;thai;none;42;female;31;academic;;0;48
9871;thai22;thai22;surin, thailand;thai;lao;55;female;15;academic;usa;40;48
9872;thai22 white noise;thai22 white noise;surin, thailand;thai;lao;55;female;15;academic;usa;40;48
9873;thai22 time stretch;thai22 time stretch;surin, thailand;thai;lao;55;female;15;academic;usa;40;48
9874;thai22 pitch scale;thai22 pitch scale;surin, thailand;thai;lao;55;female;15;academic;usa;40;48
9875;thai22 random gain;thai22 random gain;surin, thailand;thai;lao;55;female;15;academic;usa;40;48
9876;thai23;thai23;phitsanulok, thailand;thai;none;38;female;7;academic;usa;14;48
9877;thai23 white noise;thai23 white noise;phitsanulok, thailand;thai;none;38;female;7;academic;usa;14;48
9878;thai23 time stretch;thai23 time stretch;phitsanulok, thailand;thai;none;38;female;7;academic;usa;14;48
9879;thai23 pitch scale;thai23 pitch scale;phitsanulok, thailand;thai;none;38;female;7;academic;usa;14;48
9880;thai23 random gain;thai23 random gain;phitsanulok, thailand;thai;none;38;female;7;academic;usa;14;48
9881;turkish9;turkish9;istanbul, turkey;turkish;none;25;male;11;academic;;0;49
9882;turkish9 white noise;turkish9 white noise;istanbul, turkey;turkish;none;25;male;11;academic;;0;49
9883;turkish9 time stretch;turkish9 time stretch;istanbul, turkey;turkish;none;25;male;11;academic;;0;49
9884;turkish9 pitch scale;turkish9 pitch scale;istanbul, turkey;turkish;none;25;male;11;academic;;0;49
9885;turkish9 random gain;turkish9 random gain;istanbul, turkey;turkish;none;25;male;11;academic;;0;49
9886;turkish10;turkish10;ankara, turkey;turkish;none;27;male;11;academic;;0;49
9887;turkish10 white noise;turkish10 white noise;ankara, turkey;turkish;none;27;male;11;academic;;0;49
9888;turkish10 time stretch;turkish10 time stretch;ankara, turkey;turkish;none;27;male;11;academic;;0;49
9889;turkish10 pitch scale;turkish10 pitch scale;ankara, turkey;turkish;none;27;male;11;academic;;0;49
9890;turkish10 random gain;turkish10 random gain;ankara, turkey;turkish;none;27;male;11;academic;;0;49
9891;turkish11;turkish11;kocaeli, turkey;turkish;none;24;female;23;academic;usa;1;49
9892;turkish11 white noise;turkish11 white noise;kocaeli, turkey;turkish;none;24;female;23;academic;usa;1;49
9893;turkish11 time stretch;turkish11 time stretch;kocaeli, turkey;turkish;none;24;female;23;academic;usa;1;49
9894;turkish11 pitch scale;turkish11 pitch scale;kocaeli, turkey;turkish;none;24;female;23;academic;usa;1;49
9895;turkish11 random gain;turkish11 random gain;kocaeli, turkey;turkish;none;24;female;23;academic;usa;1;49
9896;turkish12;turkish12;giresun, turkey;turkish;german;25;male;20;academic;usa;0.5;49
9897;turkish12 white noise;turkish12 white noise;giresun, turkey;turkish;german;25;male;20;academic;usa;0.5;49
9898;turkish12 time stretch;turkish12 time stretch;giresun, turkey;turkish;german;25;male;20;academic;usa;0.5;49
9899;turkish12 pitch scale;turkish12 pitch scale;giresun, turkey;turkish;german;25;male;20;academic;usa;0.5;49
9900;turkish12 random gain;turkish12 random gain;giresun, turkey;turkish;german;25;male;20;academic;usa;0.5;49
9901;turkish13;turkish13;istanbul, turkey;turkish;german;18;female;3;naturalistic;usa;15;49
9902;turkish13 white noise;turkish13 white noise;istanbul, turkey;turkish;german;18;female;3;naturalistic;usa;15;49
9903;turkish13 time stretch;turkish13 time stretch;istanbul, turkey;turkish;german;18;female;3;naturalistic;usa;15;49
9904;turkish13 pitch scale;turkish13 pitch scale;istanbul, turkey;turkish;german;18;female;3;naturalistic;usa;15;49
9905;turkish13 random gain;turkish13 random gain;istanbul, turkey;turkish;german;18;female;3;naturalistic;usa;15;49
9906;turkish14;turkish14;istanbul, turkey;turkish;french;23;female;6;academic;usa;0.5;49
9907;turkish14 white noise;turkish14 white noise;istanbul, turkey;turkish;french;23;female;6;academic;usa;0.5;49
9908;turkish14 time stretch;turkish14 time stretch;istanbul, turkey;turkish;french;23;female;6;academic;usa;0.5;49
9909;turkish14 pitch scale;turkish14 pitch scale;istanbul, turkey;turkish;french;23;female;6;academic;usa;0.5;49
9910;turkish14 random gain;turkish14 random gain;istanbul, turkey;turkish;french;23;female;6;academic;usa;0.5;49
9911;turkish15;turkish15;ankara, turkey;turkish;none;18;male;10;academic;usa;0.75;49
9912;turkish15 white noise;turkish15 white noise;ankara, turkey;turkish;none;18;male;10;academic;usa;0.75;49
9913;turkish15 time stretch;turkish15 time stretch;ankara, turkey;turkish;none;18;male;10;academic;usa;0.75;49
9914;turkish15 pitch scale;turkish15 pitch scale;ankara, turkey;turkish;none;18;male;10;academic;usa;0.75;49
9915;turkish15 random gain;turkish15 random gain;ankara, turkey;turkish;none;18;male;10;academic;usa;0.75;49
9916;turkish16;turkish16;kars, turkey;turkish;german;25;male;12;academic;uk;0.75;49
9917;turkish16 white noise;turkish16 white noise;kars, turkey;turkish;german;25;male;12;academic;uk;0.75;49
9918;turkish16 time stretch;turkish16 time stretch;kars, turkey;turkish;german;25;male;12;academic;uk;0.75;49
9919;turkish16 pitch scale;turkish16 pitch scale;kars, turkey;turkish;german;25;male;12;academic;uk;0.75;49
9920;turkish16 random gain;turkish16 random gain;kars, turkey;turkish;german;25;male;12;academic;uk;0.75;49
9921;turkish17;turkish17;ankara, turkey;turkish;none;31;male;6;academic;usa;10;49
9922;turkish17 white noise;turkish17 white noise;ankara, turkey;turkish;none;31;male;6;academic;usa;10;49
9923;turkish17 time stretch;turkish17 time stretch;ankara, turkey;turkish;none;31;male;6;academic;usa;10;49
9924;turkish17 pitch scale;turkish17 pitch scale;ankara, turkey;turkish;none;31;male;6;academic;usa;10;49
9925;turkish17 random gain;turkish17 random gain;ankara, turkey;turkish;none;31;male;6;academic;usa;10;49
9926;turkish18;turkish18;stuttgart, germany;turkish;german spanish;27;male;9;academic;usa;2;49
9927;turkish18 white noise;turkish18 white noise;stuttgart, germany;turkish;german spanish;27;male;9;academic;usa;2;49
9928;turkish18 time stretch;turkish18 time stretch;stuttgart, germany;turkish;german spanish;27;male;9;academic;usa;2;49
9929;turkish18 pitch scale;turkish18 pitch scale;stuttgart, germany;turkish;german spanish;27;male;9;academic;usa;2;49
9930;turkish18 random gain;turkish18 random gain;stuttgart, germany;turkish;german spanish;27;male;9;academic;usa;2;49
9931;turkish19;turkish19;istanbul, turkey;turkish;arabic;25;male;18;academic;usa;0.7;49
9932;turkish19 white noise;turkish19 white noise;istanbul, turkey;turkish;arabic;25;male;18;academic;usa;0.7;49
9933;turkish19 time stretch;turkish19 time stretch;istanbul, turkey;turkish;arabic;25;male;18;academic;usa;0.7;49
9934;turkish19 pitch scale;turkish19 pitch scale;istanbul, turkey;turkish;arabic;25;male;18;academic;usa;0.7;49
9935;turkish19 random gain;turkish19 random gain;istanbul, turkey;turkish;arabic;25;male;18;academic;usa;0.7;49
9936;turkish20;turkish20;kocaeli, turkey;turkish;none;19;female;9;academic;;0;49
9937;turkish20 white noise;turkish20 white noise;kocaeli, turkey;turkish;none;19;female;9;academic;;0;49
9938;turkish20 time stretch;turkish20 time stretch;kocaeli, turkey;turkish;none;19;female;9;academic;;0;49
9939;turkish20 pitch scale;turkish20 pitch scale;kocaeli, turkey;turkish;none;19;female;9;academic;;0;49
9940;turkish20 random gain;turkish20 random gain;kocaeli, turkey;turkish;none;19;female;9;academic;;0;49
9941;turkish21;turkish21;istanbul, turkey;turkish;french german;18;female;4;naturalistic;usa;3;49
9942;turkish21 white noise;turkish21 white noise;istanbul, turkey;turkish;french german;18;female;4;naturalistic;usa;3;49
9943;turkish21 time stretch;turkish21 time stretch;istanbul, turkey;turkish;french german;18;female;4;naturalistic;usa;3;49
9944;turkish21 pitch scale;turkish21 pitch scale;istanbul, turkey;turkish;french german;18;female;4;naturalistic;usa;3;49
9945;turkish21 random gain;turkish21 random gain;istanbul, turkey;turkish;french german;18;female;4;naturalistic;usa;3;49
9946;turkish22;turkish22;istanbul, turkey;turkish;azeri turk bosnian;23;male;6;academic;;0;49
9947;turkish22 white noise;turkish22 white noise;istanbul, turkey;turkish;azeri turk bosnian;23;male;6;academic;;0;49
9948;turkish22 time stretch;turkish22 time stretch;istanbul, turkey;turkish;azeri turk bosnian;23;male;6;academic;;0;49
9949;turkish22 pitch scale;turkish22 pitch scale;istanbul, turkey;turkish;azeri turk bosnian;23;male;6;academic;;0;49
9950;turkish22 random gain;turkish22 random gain;istanbul, turkey;turkish;azeri turk bosnian;23;male;6;academic;;0;49
9951;turkish23;turkish23;adana, turkey;turkish;none;37;female;11;academic;;0;49
9952;turkish23 white noise;turkish23 white noise;adana, turkey;turkish;none;37;female;11;academic;;0;49
9953;turkish23 time stretch;turkish23 time stretch;adana, turkey;turkish;none;37;female;11;academic;;0;49
9954;turkish23 pitch scale;turkish23 pitch scale;adana, turkey;turkish;none;37;female;11;academic;;0;49
9955;turkish23 random gain;turkish23 random gain;adana, turkey;turkish;none;37;female;11;academic;;0;49
9956;turkish24;turkish24;istanbul, turkey;turkish;chinese;31;male;12;academic;usa;10;49
9957;turkish24 white noise;turkish24 white noise;istanbul, turkey;turkish;chinese;31;male;12;academic;usa;10;49
9958;turkish24 time stretch;turkish24 time stretch;istanbul, turkey;turkish;chinese;31;male;12;academic;usa;10;49
9959;turkish24 pitch scale;turkish24 pitch scale;istanbul, turkey;turkish;chinese;31;male;12;academic;usa;10;49
9960;turkish24 random gain;turkish24 random gain;istanbul, turkey;turkish;chinese;31;male;12;academic;usa;10;49
9961;turkish25;turkish25;kars, turkey;turkish;farsi russian;32;male;26;academic;usa;6;49
9962;turkish25 white noise;turkish25 white noise;kars, turkey;turkish;farsi russian;32;male;26;academic;usa;6;49
9963;turkish25 time stretch;turkish25 time stretch;kars, turkey;turkish;farsi russian;32;male;26;academic;usa;6;49
9964;turkish25 pitch scale;turkish25 pitch scale;kars, turkey;turkish;farsi russian;32;male;26;academic;usa;6;49
9965;turkish25 random gain;turkish25 random gain;kars, turkey;turkish;farsi russian;32;male;26;academic;usa;6;49
9966;turkish26;turkish26;sivas, turkey;turkish;kurdish;45;male;22;naturalistic;usa;22;49
9967;turkish26 white noise;turkish26 white noise;sivas, turkey;turkish;kurdish;45;male;22;naturalistic;usa;22;49
9968;turkish26 time stretch;turkish26 time stretch;sivas, turkey;turkish;kurdish;45;male;22;naturalistic;usa;22;49
9969;turkish26 pitch scale;turkish26 pitch scale;sivas, turkey;turkish;kurdish;45;male;22;naturalistic;usa;22;49
9970;turkish26 random gain;turkish26 random gain;sivas, turkey;turkish;kurdish;45;male;22;naturalistic;usa;22;49
9971;turkish27;turkish27;istanbul, turkey;turkish;french;18;female;7;academic;;0;49
9972;turkish27 white noise;turkish27 white noise;istanbul, turkey;turkish;french;18;female;7;academic;;0;49
9973;turkish27 time stretch;turkish27 time stretch;istanbul, turkey;turkish;french;18;female;7;academic;;0;49
9974;turkish27 pitch scale;turkish27 pitch scale;istanbul, turkey;turkish;french;18;female;7;academic;;0;49
9975;turkish27 random gain;turkish27 random gain;istanbul, turkey;turkish;french;18;female;7;academic;;0;49
9976;turkish28;turkish28;istanbul, turkey;turkish;spanish french;24;female;4;naturalistic;usa;5;49
9977;turkish28 white noise;turkish28 white noise;istanbul, turkey;turkish;spanish french;24;female;4;naturalistic;usa;5;49
9978;turkish28 time stretch;turkish28 time stretch;istanbul, turkey;turkish;spanish french;24;female;4;naturalistic;usa;5;49
9979;turkish28 pitch scale;turkish28 pitch scale;istanbul, turkey;turkish;spanish french;24;female;4;naturalistic;usa;5;49
9980;turkish28 random gain;turkish28 random gain;istanbul, turkey;turkish;spanish french;24;female;4;naturalistic;usa;5;49
9981;turkish29;turkish29;ankara, turkey;turkish;french;21;female;11;academic;usa;6.2;49
9982;turkish29 white noise;turkish29 white noise;ankara, turkey;turkish;french;21;female;11;academic;usa;6.2;49
9983;turkish29 time stretch;turkish29 time stretch;ankara, turkey;turkish;french;21;female;11;academic;usa;6.2;49
9984;turkish29 pitch scale;turkish29 pitch scale;ankara, turkey;turkish;french;21;female;11;academic;usa;6.2;49
9985;turkish29 random gain;turkish29 random gain;ankara, turkey;turkish;french;21;female;11;academic;usa;6.2;49
9986;turkish30;turkish30;izmir, turkey;turkish;none;24;female;11;academic;usa;0.8;49
9987;turkish30 white noise;turkish30 white noise;izmir, turkey;turkish;none;24;female;11;academic;usa;0.8;49
9988;turkish30 time stretch;turkish30 time stretch;izmir, turkey;turkish;none;24;female;11;academic;usa;0.8;49
9989;turkish30 pitch scale;turkish30 pitch scale;izmir, turkey;turkish;none;24;female;11;academic;usa;0.8;49
9990;turkish30 random gain;turkish30 random gain;izmir, turkey;turkish;none;24;female;11;academic;usa;0.8;49
9991;turkish31;turkish31;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
9992;turkish31 white noise;turkish31 white noise;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
9993;turkish31 time stretch;turkish31 time stretch;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
9994;turkish31 pitch scale;turkish31 pitch scale;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
9995;turkish31 random gain;turkish31 random gain;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
9996;turkish32;turkish32;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
9997;turkish32 white noise;turkish32 white noise;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
9998;turkish32 time stretch;turkish32 time stretch;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
9999;turkish32 pitch scale;turkish32 pitch scale;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10000;turkish32 random gain;turkish32 random gain;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10001;turkish33;turkish33;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10002;turkish33 white noise;turkish33 white noise;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10003;turkish33 time stretch;turkish33 time stretch;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10004;turkish33 pitch scale;turkish33 pitch scale;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10005;turkish33 random gain;turkish33 random gain;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10006;turkish34;turkish34;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10007;turkish34 white noise;turkish34 white noise;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10008;turkish34 time stretch;turkish34 time stretch;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10009;turkish34 pitch scale;turkish34 pitch scale;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10010;turkish34 random gain;turkish34 random gain;diyarbakir, turkey;turkish;kurdish;24;male;11;academic;;0;49
10011;turkish35;turkish35;izmir, turkey;turkish;german french;24;female;11;academic;usa;0.7;49
10012;turkish35 white noise;turkish35 white noise;izmir, turkey;turkish;german french;24;female;11;academic;usa;0.7;49
10013;turkish35 time stretch;turkish35 time stretch;izmir, turkey;turkish;german french;24;female;11;academic;usa;0.7;49
10014;turkish35 pitch scale;turkish35 pitch scale;izmir, turkey;turkish;german french;24;female;11;academic;usa;0.7;49
10015;turkish35 random gain;turkish35 random gain;izmir, turkey;turkish;german french;24;female;11;academic;usa;0.7;49
10016;turkish36;turkish36;istanbul, turkey;turkish;none;26;female;12;academic;;0;49
10017;turkish36 white noise;turkish36 white noise;istanbul, turkey;turkish;none;26;female;12;academic;;0;49
10018;turkish36 time stretch;turkish36 time stretch;istanbul, turkey;turkish;none;26;female;12;academic;;0;49
10019;turkish36 pitch scale;turkish36 pitch scale;istanbul, turkey;turkish;none;26;female;12;academic;;0;49
10020;turkish36 random gain;turkish36 random gain;istanbul, turkey;turkish;none;26;female;12;academic;;0;49
10021;turkish37;turkish37;panjakent, tajikistan;turkish;tajiki uzbek chinese;19;male;17;academic;;0;49
10022;turkish37 white noise;turkish37 white noise;panjakent, tajikistan;turkish;tajiki uzbek chinese;19;male;17;academic;;0;49
10023;turkish37 time stretch;turkish37 time stretch;panjakent, tajikistan;turkish;tajiki uzbek chinese;19;male;17;academic;;0;49
10024;turkish37 pitch scale;turkish37 pitch scale;panjakent, tajikistan;turkish;tajiki uzbek chinese;19;male;17;academic;;0;49
10025;turkish37 random gain;turkish37 random gain;panjakent, tajikistan;turkish;tajiki uzbek chinese;19;male;17;academic;;0;49
10026;turkish38;turkish38;balikesir, turkey;turkish;french;32;female;11;academic;usa;0.2;49
10027;turkish38 white noise;turkish38 white noise;balikesir, turkey;turkish;french;32;female;11;academic;usa;0.2;49
